,Sensor Type No,Line No,Sensor No,Temp,Time
4248,1,400,9,130.7427,2022-01-17 16:36:04
4249,1,400,10,85.6852,2022-01-17 16:36:04
4250,1,400,11,126.1722,2022-01-17 16:36:04
4251,1,400,12,69.599,2022-01-17 16:36:04
4252,1,400,13,37.9248,2022-01-17 16:36:04
4253,1,400,14,35.4989,2022-01-17 16:36:04
4254,1,400,15,21.8253,2022-01-17 16:36:04
4255,1,400,16,21.6763,2022-01-17 16:36:04
4256,1,400,1,38.3515,2022-01-17 16:37:17
4257,1,400,2,38.5396,2022-01-17 16:37:17
4258,1,400,3,37.8802,2022-01-17 16:37:17
4259,1,400,4,30.7121,2022-01-17 16:37:17
4260,1,400,5,100.4545,2022-01-17 16:37:17
4261,1,400,6,20.5924,2022-01-17 16:37:17
4262,1,400,7,21.0375,2022-01-17 16:37:17
4263,1,400,8,37.9014,2022-01-17 16:37:17
4264,1,400,9,130.6189,2022-01-17 16:37:17
4265,1,400,10,85.9335,2022-01-17 16:37:17
4266,1,400,11,126.5513,2022-01-17 16:37:17
4267,1,400,12,69.8628,2022-01-17 16:37:17
4268,1,400,13,38.0478,2022-01-17 16:37:17
4269,1,400,14,35.678,2022-01-17 16:37:17
4270,1,400,15,21.7922,2022-01-17 16:37:17
4271,1,400,16,21.6831,2022-01-17 16:37:17
4272,1,400,1,38.3515,2022-01-17 16:37:17
4273,1,400,2,38.5396,2022-01-17 16:37:17
4274,1,400,3,37.8802,2022-01-17 16:37:17
4275,1,400,4,30.7121,2022-01-17 16:37:17
4276,1,400,5,100.4545,2022-01-17 16:37:17
4277,1,400,6,20.5924,2022-01-17 16:37:17
4278,1,400,7,21.0375,2022-01-17 16:37:17
4279,1,400,8,37.9014,2022-01-17 16:37:17
4280,1,400,9,130.6189,2022-01-17 16:37:17
4281,1,400,10,85.9335,2022-01-17 16:37:17
4282,1,400,11,126.5513,2022-01-17 16:37:17
4283,1,400,12,69.8628,2022-01-17 16:37:17
4284,1,400,13,38.0478,2022-01-17 16:37:17
4285,1,400,14,35.678,2022-01-17 16:37:17
4286,1,400,15,21.7922,2022-01-17 16:37:17
4287,1,400,16,21.6831,2022-01-17 16:37:17
4288,1,400,1,38.4982,2022-01-17 16:38:29
4289,1,400,2,38.603,2022-01-17 16:38:29
4290,1,400,3,37.9951,2022-01-17 16:38:29
4291,1,400,4,30.7631,2022-01-17 16:38:29
4292,1,400,5,100.6486,2022-01-17 16:38:29
4293,1,400,6,20.6166,2022-01-17 16:38:29
4294,1,400,7,21.0325,2022-01-17 16:38:29
4295,1,400,8,37.9463,2022-01-17 16:38:29
4296,1,400,9,131.0401,2022-01-17 16:38:29
4297,1,400,10,86.1143,2022-01-17 16:38:29
4298,1,400,11,126.8677,2022-01-17 16:38:29
4299,1,400,12,69.9547,2022-01-17 16:38:29
4300,1,400,13,38.0805,2022-01-17 16:38:29
4301,1,400,14,35.7304,2022-01-17 16:38:29
4302,1,400,15,21.8578,2022-01-17 16:38:29
4303,1,400,16,21.7334,2022-01-17 16:38:29
4304,1,400,1,38.4982,2022-01-17 16:38:30
4305,1,400,2,38.603,2022-01-17 16:38:30
4306,1,400,3,37.9951,2022-01-17 16:38:30
4307,1,400,4,30.7631,2022-01-17 16:38:30
4308,1,400,5,100.6486,2022-01-17 16:38:30
4309,1,400,6,20.6166,2022-01-17 16:38:30
4310,1,400,7,21.0325,2022-01-17 16:38:30
4311,1,400,8,37.9463,2022-01-17 16:38:30
4312,1,400,9,131.0401,2022-01-17 16:38:30
4313,1,400,10,86.1143,2022-01-17 16:38:30
4314,1,400,11,126.8677,2022-01-17 16:38:30
4315,1,400,12,69.9547,2022-01-17 16:38:30
4316,1,400,13,38.0805,2022-01-17 16:38:30
4317,1,400,14,35.7304,2022-01-17 16:38:30
4318,1,400,15,21.8578,2022-01-17 16:38:30
4319,1,400,16,21.7334,2022-01-17 16:38:30
4320,1,400,1,38.5231,2022-01-17 16:39:47
4321,1,400,2,38.7539,2022-01-17 16:39:47
4322,1,400,3,38.0735,2022-01-17 16:39:47
4323,1,400,4,30.8688,2022-01-17 16:39:47
4324,1,400,5,100.8105,2022-01-17 16:39:47
4325,1,400,6,20.6612,2022-01-17 16:39:47
4326,1,400,7,21.0011,2022-01-17 16:39:47
4327,1,400,8,37.9991,2022-01-17 16:39:47
4328,1,400,9,131.429,2022-01-17 16:39:47
4329,1,400,10,86.239,2022-01-17 16:39:47
4330,1,400,11,127.1546,2022-01-17 16:39:47
4331,1,400,12,70.1857,2022-01-17 16:39:47
4332,1,400,13,38.1515,2022-01-17 16:39:47
4333,1,400,14,35.8196,2022-01-17 16:39:47
4334,1,400,15,21.8971,2022-01-17 16:39:47
4335,1,400,16,21.7384,2022-01-17 16:39:47
4336,1,400,1,38.5231,2022-01-17 16:39:47
4337,1,400,2,38.7539,2022-01-17 16:39:47
4338,1,400,3,38.0735,2022-01-17 16:39:47
4339,1,400,4,30.8688,2022-01-17 16:39:47
4340,1,400,5,100.8105,2022-01-17 16:39:47
4341,1,400,6,20.6612,2022-01-17 16:39:47
4342,1,400,7,21.0011,2022-01-17 16:39:47
4343,1,400,8,37.9991,2022-01-17 16:39:47
4344,1,400,9,131.429,2022-01-17 16:39:47
4345,1,400,10,86.239,2022-01-17 16:39:47
4346,1,400,11,127.1546,2022-01-17 16:39:47
4347,1,400,12,70.1857,2022-01-17 16:39:47
4348,1,400,13,38.1515,2022-01-17 16:39:47
4349,1,400,14,35.8196,2022-01-17 16:39:47
4350,1,400,15,21.8971,2022-01-17 16:39:47
4351,1,400,16,21.7384,2022-01-17 16:39:47
4352,1,400,1,38.8165,2022-01-17 16:40:52
4353,1,400,2,38.8762,2022-01-17 16:40:52
4354,1,400,3,38.2317,2022-01-17 16:40:52
4355,1,400,4,31.0755,2022-01-17 16:40:52
4356,1,400,5,100.6045,2022-01-17 16:40:52
4357,1,400,6,20.7581,2022-01-17 16:40:52
4358,1,400,7,21.2181,2022-01-17 16:40:52
4359,1,400,8,38.1366,2022-01-17 16:40:52
4360,1,400,9,131.2177,2022-01-17 16:40:52
4361,1,400,10,85.9887,2022-01-17 16:40:52
4362,1,400,11,127.0416,2022-01-17 16:40:52
4363,1,400,12,70.0881,2022-01-17 16:40:52
4364,1,400,13,38.1247,2022-01-17 16:40:52
4365,1,400,14,35.9214,2022-01-17 16:40:52
4366,1,400,15,21.9756,2022-01-17 16:40:52
4367,1,400,16,21.7451,2022-01-17 16:40:52
4368,1,400,1,38.8165,2022-01-17 16:40:52
4369,1,400,2,38.8762,2022-01-17 16:40:52
4370,1,400,3,38.2317,2022-01-17 16:40:52
4371,1,400,4,31.0755,2022-01-17 16:40:52
4372,1,400,5,100.6045,2022-01-17 16:40:52
4373,1,400,6,20.7581,2022-01-17 16:40:52
4374,1,400,7,21.2181,2022-01-17 16:40:52
4375,1,400,8,38.1366,2022-01-17 16:40:52
4376,1,400,9,130.7334,2022-01-17 16:40:52
4377,1,400,10,85.9887,2022-01-17 16:40:52
4378,1,400,11,127.0416,2022-01-17 16:40:52
4379,1,400,12,70.0881,2022-01-17 16:40:52
4380,1,400,13,38.1247,2022-01-17 16:40:52
4381,1,400,14,35.9214,2022-01-17 16:40:52
4382,1,400,15,21.9756,2022-01-17 16:40:52
4383,1,400,16,21.7451,2022-01-17 16:40:52
4384,1,400,1,38.8913,2022-01-17 16:42:01
4385,1,400,2,39.0868,2022-01-17 16:42:01
4386,1,400,3,38.3922,2022-01-17 16:42:01
4387,1,400,4,31.304,2022-01-17 16:42:01
4388,1,400,5,99.8679,2022-01-17 16:42:01
4389,1,400,6,21.0174,2022-01-17 16:42:01
4390,1,400,7,21.2876,2022-01-17 16:42:01
4391,1,400,8,38.1444,2022-01-17 16:42:01
4392,1,400,9,130.2484,2022-01-17 16:42:01
4393,1,400,10,85.2912,2022-01-17 16:42:01
4394,1,400,11,126.2763,2022-01-17 16:42:01
4395,1,400,12,69.9708,2022-01-17 16:42:01
4396,1,400,13,38.1502,2022-01-17 16:42:01
4397,1,400,14,35.9676,2022-01-17 16:42:01
4398,1,400,15,21.9363,2022-01-17 16:42:01
4399,1,400,16,21.6948,2022-01-17 16:42:01
4400,1,400,1,38.8913,2022-01-17 16:42:02
4401,1,400,2,39.0868,2022-01-17 16:42:02
4402,1,400,3,38.3922,2022-01-17 16:42:02
4403,1,400,4,31.304,2022-01-17 16:42:02
4404,1,400,5,99.8679,2022-01-17 16:42:02
4405,1,400,6,21.0174,2022-01-17 16:42:02
4406,1,400,7,21.2876,2022-01-17 16:42:02
4407,1,400,8,38.1444,2022-01-17 16:42:02
4408,1,400,9,130.2484,2022-01-17 16:42:02
4409,1,400,10,85.2912,2022-01-17 16:42:02
4410,1,400,11,126.2763,2022-01-17 16:42:02
4411,1,400,12,69.9708,2022-01-17 16:42:02
4412,1,400,13,38.1502,2022-01-17 16:42:02
4413,1,400,14,35.9676,2022-01-17 16:42:02
4414,1,400,15,21.9363,2022-01-17 16:42:02
4415,1,400,16,21.6948,2022-01-17 16:42:02
4416,1,400,1,39.0362,2022-01-17 16:43:05
4417,1,400,2,39.1826,2022-01-17 16:43:05
4418,1,400,3,38.4742,2022-01-17 16:43:05
4419,1,400,4,31.3333,2022-01-17 16:43:05
4420,1,400,5,99.3502,2022-01-17 16:43:05
4421,1,400,6,21.1576,2022-01-17 16:43:05
4422,1,400,7,21.4002,2022-01-17 16:43:05
4423,1,400,8,38.1638,2022-01-17 16:43:05
4424,1,400,9,128.9439,2022-01-17 16:43:05
4425,1,400,10,84.6926,2022-01-17 16:43:05
4426,1,400,11,125.4478,2022-01-17 16:43:05
4427,1,400,12,69.6381,2022-01-17 16:43:05
4428,1,400,13,38.1373,2022-01-17 16:43:05
4429,1,400,14,36.0656,2022-01-17 16:43:05
4430,1,400,15,21.9426,2022-01-17 16:43:05
4431,1,400,16,21.7082,2022-01-17 16:43:05
4432,1,400,1,39.0362,2022-01-17 16:43:06
4433,1,400,2,39.1826,2022-01-17 16:43:06
4434,1,400,3,38.4742,2022-01-17 16:43:06
4435,1,400,4,31.3333,2022-01-17 16:43:06
4436,1,400,5,99.3502,2022-01-17 16:43:06
4437,1,400,6,21.1576,2022-01-17 16:43:06
4438,1,400,7,21.4002,2022-01-17 16:43:06
4439,1,400,8,38.1638,2022-01-17 16:43:06
4440,1,400,9,128.9439,2022-01-17 16:43:06
4441,1,400,10,84.6926,2022-01-17 16:43:06
4442,1,400,11,125.4478,2022-01-17 16:43:06
4443,1,400,12,69.6381,2022-01-17 16:43:06
4444,1,400,13,38.1373,2022-01-17 16:43:06
4445,1,400,14,36.0656,2022-01-17 16:43:06
4446,1,400,15,21.9426,2022-01-17 16:43:06
4447,1,400,16,21.7082,2022-01-17 16:43:06
4448,1,400,1,39.1191,2022-01-17 16:44:19
4449,1,400,2,39.2634,2022-01-17 16:44:19
4450,1,400,3,38.6169,2022-01-17 16:44:19
4451,1,400,4,31.411,2022-01-17 16:44:19
4452,1,400,5,98.1818,2022-01-17 16:44:19
4453,1,400,6,21.2055,2022-01-17 16:44:19
4454,1,400,7,21.5129,2022-01-17 16:44:19
4455,1,400,8,38.1193,2022-01-17 16:44:19
4456,1,400,9,127.6991,2022-01-17 16:44:19
4457,1,400,10,84.4207,2022-01-17 16:44:19
4458,1,400,11,125.0286,2022-01-17 16:44:19
4459,1,400,12,69.3129,2022-01-17 16:44:19
4460,1,400,13,38.0859,2022-01-17 16:44:19
4461,1,400,14,36.1422,2022-01-17 16:44:19
4462,1,400,15,21.9688,2022-01-17 16:44:19
4463,1,400,16,21.7402,2022-01-17 16:44:19
4464,1,400,1,39.1918,2022-01-17 16:44:20
4465,1,400,2,39.2634,2022-01-17 16:44:20
4466,1,400,3,38.6169,2022-01-17 16:44:20
4467,1,400,4,31.411,2022-01-17 16:44:20
4468,1,400,5,98.1818,2022-01-17 16:44:20
4469,1,400,6,21.2055,2022-01-17 16:44:20
4470,1,400,7,21.5129,2022-01-17 16:44:20
4471,1,400,8,38.1193,2022-01-17 16:44:20
4472,1,400,9,127.6991,2022-01-17 16:44:20
4473,1,400,10,84.4207,2022-01-17 16:44:20
4474,1,400,11,124.532,2022-01-17 16:44:20
4475,1,400,12,69.3129,2022-01-17 16:44:20
4476,1,400,13,38.0859,2022-01-17 16:44:20
4477,1,400,14,36.1422,2022-01-17 16:44:20
4478,1,400,15,21.9688,2022-01-17 16:44:20
4479,1,400,16,21.7402,2022-01-17 16:44:20
4480,1,400,1,39.2427,2022-01-17 16:45:22
4481,1,400,2,39.2992,2022-01-17 16:45:22
4482,1,400,3,38.7108,2022-01-17 16:45:22
4483,1,400,4,31.4908,2022-01-17 16:45:22
4484,1,400,5,97.8629,2022-01-17 16:45:22
4485,1,400,6,21.2123,2022-01-17 16:45:22
4486,1,400,7,21.5576,2022-01-17 16:45:22
4487,1,400,8,38.1542,2022-01-17 16:45:22
4488,1,400,9,127.5211,2022-01-17 16:45:22
4489,1,400,10,83.8729,2022-01-17 16:45:22
4490,1,400,11,124.102,2022-01-17 16:45:22
4491,1,400,12,69.0935,2022-01-17 16:45:22
4492,1,400,13,38.0345,2022-01-17 16:45:22
4493,1,400,14,36.2035,2022-01-17 16:45:22
4494,1,400,15,21.9951,2022-01-17 16:45:22
4495,1,400,16,21.7568,2022-01-17 16:45:22
4496,1,400,1,39.2427,2022-01-17 16:45:22
4497,1,400,2,39.2992,2022-01-17 16:45:22
4498,1,400,3,38.7108,2022-01-17 16:45:22
4499,1,400,4,31.4908,2022-01-17 16:45:22
4500,1,400,5,97.8629,2022-01-17 16:45:22
4501,1,400,6,21.2123,2022-01-17 16:45:22
4502,1,400,7,21.5576,2022-01-17 16:45:22
4503,1,400,8,38.1542,2022-01-17 16:45:22
4504,1,400,9,127.5211,2022-01-17 16:45:22
4505,1,400,10,83.8729,2022-01-17 16:45:22
4506,1,400,11,124.102,2022-01-17 16:45:22
4507,1,400,12,69.0935,2022-01-17 16:45:22
4508,1,400,13,38.0345,2022-01-17 16:45:22
4509,1,400,14,36.2035,2022-01-17 16:45:22
4510,1,400,15,21.9951,2022-01-17 16:45:22
4511,1,400,16,21.7568,2022-01-17 16:45:22
4512,1,400,1,39.3226,2022-01-17 16:46:41
4513,1,400,2,39.4579,2022-01-17 16:46:41
4514,1,400,3,38.7796,2022-01-17 16:46:41
4515,1,400,4,31.6145,2022-01-17 16:46:41
4516,1,400,5,97.1925,2022-01-17 16:46:41
4517,1,400,6,21.2805,2022-01-17 16:46:41
4518,1,400,7,21.589,2022-01-17 16:46:41
4519,1,400,8,38.1504,2022-01-17 16:46:41
4520,1,400,9,126.5824,2022-01-17 16:46:41
4521,1,400,10,83.4231,2022-01-17 16:46:41
4522,1,400,11,123.3987,2022-01-17 16:46:41
4523,1,400,12,68.8417,2022-01-17 16:46:41
4524,1,400,13,38.0461,2022-01-17 16:46:41
4525,1,400,14,36.2063,2022-01-17 16:46:41
4526,1,400,15,22.0209,2022-01-17 16:46:41
4527,1,400,16,21.7451,2022-01-17 16:46:41
4528,1,400,1,39.3226,2022-01-17 16:46:47
4529,1,400,2,39.4579,2022-01-17 16:46:47
4530,1,400,3,38.7796,2022-01-17 16:46:47
4531,1,400,4,31.6145,2022-01-17 16:46:47
4532,1,400,5,97.1925,2022-01-17 16:46:47
4533,1,400,6,21.2805,2022-01-17 16:46:47
4534,1,400,7,21.589,2022-01-17 16:46:47
4535,1,400,8,38.1504,2022-01-17 16:46:47
4536,1,400,9,126.5824,2022-01-17 16:46:47
4537,1,400,10,83.4231,2022-01-17 16:46:47
4538,1,400,11,123.3987,2022-01-17 16:46:47
4539,1,400,12,68.8417,2022-01-17 16:46:47
4540,1,400,13,38.0461,2022-01-17 16:46:47
4541,1,400,14,36.2063,2022-01-17 16:46:47
4542,1,400,15,22.0209,2022-01-17 16:46:47
4543,1,400,16,21.7451,2022-01-17 16:46:47
4544,1,400,1,39.3677,2022-01-17 16:48:02
4545,1,400,2,39.5585,2022-01-17 16:48:02
4546,1,400,3,38.8484,2022-01-17 16:48:02
4547,1,400,4,31.6754,2022-01-17 16:48:02
4548,1,400,5,96.5696,2022-01-17 16:48:02
4549,1,400,6,21.2872,2022-01-17 16:48:02
4550,1,400,7,21.6901,2022-01-17 16:48:02
4551,1,400,8,38.1507,2022-01-17 16:48:02
4552,1,400,9,125.5107,2022-01-17 16:48:02
4553,1,400,10,83.0423,2022-01-17 16:48:02
4554,1,400,11,122.8632,2022-01-17 16:48:02
4555,1,400,12,68.6255,2022-01-17 16:48:02
4556,1,400,13,38.0274,2022-01-17 16:48:02
4557,1,400,14,36.2671,2022-01-17 16:48:02
4558,1,400,15,22.0209,2022-01-17 16:48:02
4559,1,400,16,21.7519,2022-01-17 16:48:02
4560,1,400,1,39.3677,2022-01-17 16:48:07
4561,1,400,2,39.5585,2022-01-17 16:48:07
4562,1,400,3,38.8484,2022-01-17 16:48:07
4563,1,400,4,31.6754,2022-01-17 16:48:07
4564,1,400,5,96.2985,2022-01-17 16:48:07
4565,1,400,6,21.2872,2022-01-17 16:48:07
4566,1,400,7,21.6901,2022-01-17 16:48:07
4567,1,400,8,38.1507,2022-01-17 16:48:07
4568,1,400,9,125.5107,2022-01-17 16:48:07
4569,1,400,10,82.9243,2022-01-17 16:48:07
4570,1,400,11,122.8632,2022-01-17 16:48:07
4571,1,400,12,68.6255,2022-01-17 16:48:07
4572,1,400,13,38.0296,2022-01-17 16:48:07
4573,1,400,14,36.2671,2022-01-17 16:48:07
4574,1,400,15,22.0209,2022-01-17 16:48:07
4575,1,400,16,21.7519,2022-01-17 16:48:07
4576,1,400,1,39.5232,2022-01-17 16:49:31
4577,1,400,2,39.6651,2022-01-17 16:49:31
4578,1,400,3,38.966,2022-01-17 16:49:31
4579,1,400,4,31.7363,2022-01-17 16:49:31
4580,1,400,5,95.9016,2022-01-17 16:49:31
4581,1,400,6,21.4034,2022-01-17 16:49:31
4582,1,400,7,21.7911,2022-01-17 16:49:31
4583,1,400,8,38.1976,2022-01-17 16:49:31
4584,1,400,9,124.6935,2022-01-17 16:49:31
4585,1,400,10,82.5754,2022-01-17 16:49:31
4586,1,400,11,122.3062,2022-01-17 16:49:31
4587,1,400,12,68.3634,2022-01-17 16:49:31
4588,1,400,13,37.9722,2022-01-17 16:49:31
4589,1,400,14,36.3709,2022-01-17 16:49:31
4590,1,400,15,22.1376,2022-01-17 16:49:31
4591,1,400,16,21.8157,2022-01-17 16:49:31
4592,1,400,1,39.5232,2022-01-17 16:49:32
4593,1,400,2,39.6651,2022-01-17 16:49:32
4594,1,400,3,38.966,2022-01-17 16:49:32
4595,1,400,4,31.7363,2022-01-17 16:49:32
4596,1,400,5,95.9016,2022-01-17 16:49:32
4597,1,400,6,21.4034,2022-01-17 16:49:32
4598,1,400,7,21.7911,2022-01-17 16:49:32
4599,1,400,8,38.1976,2022-01-17 16:49:32
4600,1,400,9,124.6935,2022-01-17 16:49:32
4601,1,400,10,82.5754,2022-01-17 16:49:32
4602,1,400,11,122.3062,2022-01-17 16:49:32
4603,1,400,12,68.3634,2022-01-17 16:49:32
4604,1,400,13,37.9722,2022-01-17 16:49:32
4605,1,400,14,36.3709,2022-01-17 16:49:32
4606,1,400,15,22.1376,2022-01-17 16:49:32
4607,1,400,16,21.8157,2022-01-17 16:49:32
4608,1,400,1,39.5959,2022-01-17 16:50:36
4609,1,400,2,39.7402,2022-01-17 16:50:36
4610,1,400,3,39.0593,2022-01-17 16:50:36
4611,1,400,4,31.7909,2022-01-17 16:50:36
4612,1,400,5,95.4719,2022-01-17 16:50:36
4613,1,400,6,21.3861,2022-01-17 16:50:36
4614,1,400,7,21.7165,2022-01-17 16:50:36
4615,1,400,8,38.2423,2022-01-17 16:50:36
4616,1,400,9,124.2913,2022-01-17 16:50:36
4617,1,400,10,82.3494,2022-01-17 16:50:36
4618,1,400,11,121.7836,2022-01-17 16:50:36
4619,1,400,12,68.2468,2022-01-17 16:50:36
4620,1,400,13,37.9415,2022-01-17 16:50:36
4621,1,400,14,36.3737,2022-01-17 16:50:36
4622,1,400,15,22.0727,2022-01-17 16:50:36
4623,1,400,16,21.7906,2022-01-17 16:50:36
4624,1,400,1,39.5959,2022-01-17 16:50:37
4625,1,400,2,39.7402,2022-01-17 16:50:37
4626,1,400,3,39.0593,2022-01-17 16:50:37
4627,1,400,4,31.7909,2022-01-17 16:50:37
4628,1,400,5,95.4719,2022-01-17 16:50:37
4629,1,400,6,21.3861,2022-01-17 16:50:37
4630,1,400,7,21.7165,2022-01-17 16:50:37
4631,1,400,8,38.2423,2022-01-17 16:50:37
4632,1,400,9,124.2913,2022-01-17 16:50:37
4633,1,400,10,82.3494,2022-01-17 16:50:37
4634,1,400,11,121.7836,2022-01-17 16:50:37
4635,1,400,12,68.2468,2022-01-17 16:50:37
4636,1,400,13,37.9415,2022-01-17 16:50:37
4637,1,400,14,36.4686,2022-01-17 16:50:37
4638,1,400,15,22.0727,2022-01-17 16:50:37
4639,1,400,16,21.7906,2022-01-17 16:50:37
4640,1,400,1,39.6526,2022-01-17 16:52:08
4641,1,400,2,39.8871,2022-01-17 16:52:08
4642,1,400,3,39.1429,2022-01-17 16:52:08
4643,1,400,4,31.8328,2022-01-17 16:52:08
4644,1,400,5,95.0291,2022-01-17 16:52:08
4645,1,400,6,21.4678,2022-01-17 16:52:08
4646,1,400,7,21.7729,2022-01-17 16:52:08
4647,1,400,8,38.2195,2022-01-17 16:52:08
4648,1,400,9,123.7578,2022-01-17 16:52:08
4649,1,400,10,82.0399,2022-01-17 16:52:08
4650,1,400,11,121.3373,2022-01-17 16:52:08
4651,1,400,12,67.9743,2022-01-17 16:52:08
4652,1,400,13,37.9533,2022-01-17 16:52:08
4653,1,400,14,36.4499,2022-01-17 16:52:08
4654,1,400,15,22.1505,2022-01-17 16:52:08
4655,1,400,16,21.7856,2022-01-17 16:52:08
4656,1,400,1,39.6526,2022-01-17 16:52:09
4657,1,400,2,39.8871,2022-01-17 16:52:09
4658,1,400,3,39.1429,2022-01-17 16:52:09
4659,1,400,4,31.8328,2022-01-17 16:52:09
4660,1,400,5,95.0291,2022-01-17 16:52:09
4661,1,400,6,21.4678,2022-01-17 16:52:09
4662,1,400,7,21.7729,2022-01-17 16:52:09
4663,1,400,8,38.2195,2022-01-17 16:52:09
4664,1,400,9,123.7578,2022-01-17 16:52:09
4665,1,400,10,82.0399,2022-01-17 16:52:09
4666,1,400,11,121.3373,2022-01-17 16:52:09
4667,1,400,12,67.9743,2022-01-17 16:52:09
4668,1,400,13,37.9533,2022-01-17 16:52:09
4669,1,400,14,36.4499,2022-01-17 16:52:09
4670,1,400,15,22.1505,2022-01-17 16:52:09
4671,1,400,16,21.7856,2022-01-17 16:52:09
4672,1,400,1,39.7195,2022-01-17 16:53:12
4673,1,400,2,39.9863,2022-01-17 16:53:12
4674,1,400,3,39.2242,2022-01-17 16:53:12
4675,1,400,4,31.8707,2022-01-17 16:53:12
4676,1,400,5,94.8287,2022-01-17 16:53:12
4677,1,400,6,21.4918,2022-01-17 16:53:12
4678,1,400,7,21.9252,2022-01-17 16:53:12
4679,1,400,8,38.2217,2022-01-17 16:53:12
4680,1,400,9,123.2722,2022-01-17 16:53:12
4681,1,400,10,81.8624,2022-01-17 16:53:12
4682,1,400,11,120.9698,2022-01-17 16:53:12
4683,1,400,12,67.8518,2022-01-17 16:53:12
4684,1,400,13,37.9321,2022-01-17 16:53:12
4685,1,400,14,36.5784,2022-01-17 16:53:12
4686,1,400,15,22.1569,2022-01-17 16:53:12
4687,1,400,16,21.7285,2022-01-17 16:53:12
4688,1,400,1,39.7195,2022-01-17 16:53:13
4689,1,400,2,39.9863,2022-01-17 16:53:13
4690,1,400,3,39.2242,2022-01-17 16:53:13
4691,1,400,4,31.8707,2022-01-17 16:53:13
4692,1,400,5,94.8287,2022-01-17 16:53:13
4693,1,400,6,21.4918,2022-01-17 16:53:13
4694,1,400,7,21.9252,2022-01-17 16:53:13
4695,1,400,8,38.2217,2022-01-17 16:53:13
4696,1,400,9,123.2722,2022-01-17 16:53:13
4697,1,400,10,81.8624,2022-01-17 16:53:13
4698,1,400,11,120.9698,2022-01-17 16:53:13
4699,1,400,12,67.8518,2022-01-17 16:53:13
4700,1,400,13,37.9321,2022-01-17 16:53:13
4701,1,400,14,36.5784,2022-01-17 16:53:13
4702,1,400,15,22.1569,2022-01-17 16:53:13
4703,1,400,16,21.7285,2022-01-17 16:53:13
4704,1,400,1,39.8402,2022-01-17 16:54:31
4705,1,400,2,40.0623,2022-01-17 16:54:31
4706,1,400,3,39.3231,2022-01-17 16:54:31
4707,1,400,4,31.9985,2022-01-17 16:54:31
4708,1,400,5,94.5931,2022-01-17 16:54:31
4709,1,400,6,21.56,2022-01-17 16:54:31
4710,1,400,7,21.9252,2022-01-17 16:54:31
4711,1,400,8,38.2665,2022-01-17 16:54:31
4712,1,400,9,122.6308,2022-01-17 16:54:31
4713,1,400,10,81.6596,2022-01-17 16:54:31
4714,1,400,11,120.621,2022-01-17 16:54:31
4715,1,400,12,67.7365,2022-01-17 16:54:31
4716,1,400,13,37.905,2022-01-17 16:54:31
4717,1,400,14,36.5995,2022-01-17 16:54:31
4718,1,400,15,22.1958,2022-01-17 16:54:31
4719,1,400,16,21.8175,2022-01-17 16:54:31
4720,1,400,1,39.8402,2022-01-17 16:54:32
4721,1,400,2,40.0623,2022-01-17 16:54:32
4722,1,400,3,39.3231,2022-01-17 16:54:32
4723,1,400,4,31.9985,2022-01-17 16:54:32
4724,1,400,5,94.5931,2022-01-17 16:54:32
4725,1,400,6,21.56,2022-01-17 16:54:32
4726,1,400,7,21.9252,2022-01-17 16:54:32
4727,1,400,8,38.2665,2022-01-17 16:54:32
4728,1,400,9,122.6308,2022-01-17 16:54:32
4729,1,400,10,81.6596,2022-01-17 16:54:32
4730,1,400,11,120.621,2022-01-17 16:54:32
4731,1,400,12,67.7365,2022-01-17 16:54:32
4732,1,400,13,37.905,2022-01-17 16:54:32
4733,1,400,14,36.5995,2022-01-17 16:54:32
4734,1,400,15,22.1958,2022-01-17 16:54:32
4735,1,400,16,21.8175,2022-01-17 16:54:32
4736,1,400,1,39.9172,2022-01-17 16:55:40
4737,1,400,2,40.1234,2022-01-17 16:55:40
4738,1,400,3,39.4008,2022-01-17 16:55:40
4739,1,400,4,32.0173,2022-01-17 16:55:40
4740,1,400,5,94.1177,2022-01-17 16:55:40
4741,1,400,6,21.5975,2022-01-17 16:55:40
4742,1,400,7,22.0079,2022-01-17 16:55:40
4743,1,400,8,38.2474,2022-01-17 16:55:40
4744,1,400,9,122.139,2022-01-17 16:55:40
4745,1,400,10,81.4131,2022-01-17 16:55:40
4746,1,400,11,120.2762,2022-01-17 16:55:40
4747,1,400,12,67.5747,2022-01-17 16:55:40
4748,1,400,13,37.8202,2022-01-17 16:55:40
4749,1,400,14,36.5809,2022-01-17 16:55:40
4750,1,400,15,22.1306,2022-01-17 16:55:40
4751,1,400,16,21.8427,2022-01-17 16:55:40
4752,1,400,1,39.9172,2022-01-17 16:55:41
4753,1,400,2,40.1234,2022-01-17 16:55:41
4754,1,400,3,39.4008,2022-01-17 16:55:41
4755,1,400,4,32.0173,2022-01-17 16:55:41
4756,1,400,5,94.1177,2022-01-17 16:55:41
4757,1,400,6,21.5975,2022-01-17 16:55:41
4758,1,400,7,22.0079,2022-01-17 16:55:41
4759,1,400,8,38.2474,2022-01-17 16:55:41
4760,1,400,9,122.139,2022-01-17 16:55:41
4761,1,400,10,81.4131,2022-01-17 16:55:41
4762,1,400,11,120.2762,2022-01-17 16:55:41
4763,1,400,12,67.5747,2022-01-17 16:55:41
4764,1,400,13,37.8202,2022-01-17 16:55:41
4765,1,400,14,36.5869,2022-01-17 16:55:41
